X;Y;Type
-1.753756;34.648244;Green zones
-1.2772;34.9009;Green zones
-1.510902;34.929913;Green zones
-1.18555;35.004982;Green zones
-1.427413;35.050565;Orange zones
-1.6727;34.7884444;Green zones
-1.35572;35.1607222;Green zones
-1.37827;34.938051;Green zones
1.30636;35.3943;Green zones
1.31553;35.347;Green zones
1.31706;35.3667;Green zones
1.51022;35.3541;Green zones
1.47069;35.4161;Green zones
1.06672;35.0627;Green zones
1.8724;35.458;Green zones
1.7674;35.4355;Green zones
1.02703;35.5299;Green zones
1.62794;35.3974;Green zones
1.49006;35.1784;Green zones
1.54542;34.8489;Green zones
2.31661;35.2109;Green zones
0.68466;35.1074;Green zones
1.0593;35.3876;Green zones
1.97367;35.4105;Orange zones
1.20564;35.1749;Green zones
1.32439;35.3527;Green zones
1.30622;35.3787;Green zones
1.3286;35.3672;Green zones
1.31119;35.3612;Green zones
0.885361;35.0576;Green zones
1.75969;35.4302;Green zones
1.32614;35.3454;Green zones
1.49714;35.1849;Green zones
2.32361;35.2108;Green zones
1.04525;35.0614;Green zones
1.10572;34.9109;Green zones
1.23872;34.8952;Green zones
1.31325;35.3731;Green zones
1.32302;35.3604;Green zones
1.33839;35.3586;Green zones
1.49176;35.192;Green zones
1.32947;35.375;Green zones
1.32052;35.371;Green zones
1.23397;35.2512;Green zones
1.43036;35.2602;Green zones
1.66292;35.351;Green zones
2.3065;34.8895;Green zones
1.26983;35.5121;Green zones
2.11604;34.6894;Green zones
1.60022;35.4426;Green zones
1.51908;35.4703;Green zones
1.25212;35.3948;Green zones
1.63744;35.2343;Green zones
1.30219;34.897;Green zones
1.27427;35.1134;Green zones
2.48586;35.2257;Green zones
1.47931;35.0908;Green zones
1.66314;35.5256;Green zones
1.36611;35.3844;Green zones
1.17356;35.4488;Green zones
1.14592;35.4902;Green zones
1.13214;34.8027;Green zones
1.33574;35.3689;Green zones
1.3395;35.3646;Green zones
1.31312;35.35326;Green zones
1.49046;35.1872;Green zones
1.05727;35.0612;Green zones
1.04045;35.0673;Green zones
1.54943;34.8406;Green zones
2.31938;35.2075;Green zones
2.3189;35.2161;Green zones
1.87866;35.4595;Orange zones
1.47096;35.4204;Green zones
0.68044;35.1073;Green zones
1.32924;35.35647;Green zones
1.33883;35.3488;Green zones
1.313;35.3669;Green zones
1.61689;34.7372;Green zones
1.30905;35.3758;Green zones
1.75511;35.4359;Green zones
1.76567;35.4282;Green zones
1.47538;35.4174;Green zones
1.49902;35.1923;Green zones
1.49179;35.1829;Red zones
1.49446;35.1737;Green zones
1.96653;35.5533;Green zones
0.992;35.2425;Green zones
1.26977;35.0262;Green zones
1.3503;35.1951;Green zones
1.55151;34.8468;Green zones
1.31689;35.362;Green zones
1.34389;35.36342;Green zones
1.31613;35.3855;Green zones
1.22918;35.3393;Green zones
1.40008;35.5971;Green zones
0.83141;34.8622;Green zones
0.594261;35.0958;Green zones
1.2824;35.2988;Green zones
1.04623;35.0691;Green zones
2.31362;35.2143;Orange zones
1.49984;35.1807;Green zones
1.02024;35.5271;Green zones
1.33239;35.3534;Green zones
1.32772;35.37081;Green zones
1.50856;35.1811;Green zones
2.31597;35.2203;Green zones
1.11184;34.9086;Green zones
1.24266;34.8965;Green zones
1.5019;35.1982;Orange zones
1.34877;35.3665;Green zones
1.47283;35.4131;Green zones
1.31926;35.3557;Green zones
1.31305;35.37107;Orange zones
1.8698;35.4614;Green zones
1.01911;35.5316;Green zones
1.50129;35.1877;Green zones
1.51451;35.3585;Green zones
2.3088;35.2163;Green zones
1.0585;35.0662;Green zones
0.6527;35.2117;Green zones
1.30778;35.3521;Green zones
1.0123;35.161;Green zones
1.8598;35.2716;Green zones
1.33619;35.3783;Green zones
1.32314;35.3802;Green zones
1.36811;35.3866;Green zones
1.350058;35.374533;Green zones
1.3046;35.3364;Green zones
1.307021;35.345457;Green zones
1.341975;35.355684;Green zones
1.317755;35.343003;Green zones
1.506792;35.384967;Green zones
1.503326;1.503326;Green zones
1.319224;35.377875;Green zones
1.331997;35.347571;Green zones
1.345589;35.37388;Green zones
0.619743;35.128866;Green zones
1.326954;35.348874;Green zones
1.341301;35.377331;Green zones
1.346959;35.361158;Green zones
1.346959;35.361158;Orange zones
0.147639;34.8313;Green zones
0.147028;34.8353;Green zones
0.15717;34.8484;Green zones
0.108806;35.0261;Green zones
0.153389;34.8817;Green zones
0.478;34.9882;Green zones
0.0519444;35.0273;Green zones
-0.207944;34.9219;Green zones
0.384278;35.0473;Green zones
0.15468;34.8267;Green zones
0.321917;34.8242;Green zones
0.174667;34.9304;Green zones
0.141778;34.596;Green zones
0.0765556;34.4735;Green zones
-0.01907;34.8968;Green zones
0.143944;34.8465;Green zones
0.299528;34.9678;Green zones
0.0177222;34.6473;Green zones
0.258139;34.5513;Orange zones
0.143306;34.8277;Green zones
0.15436;34.8383;Green zones
0.141083;34.8343;Green zones
0.14825;34.8687;Green zones
0.156528;34.8345;Green zones
0.16394;34.9954;Green zones
0.1615;34.8495;Green zones
0.145889;34.8412;Green zones
0.151611;34.8326;Green zones
0.153889;34.8214;Green zones
0.14906;34.8282;Green zones
0.14972;34.8511;Green zones
0.145194;34.7601;Green zones
0.555389;34.9042;Green zones
0.49998;34.6808;Green zones
-0.07522;34.8923;Green zones
-0.14975;35.1199;Green zones
0.84407;34.5041;Green zones
0.15153;34.8449;Green zones
0.22441;34.8149;Green zones
0.73339;34.5945;Green zones
0.09541;34.8328;Green zones
-0.2519;34.9601;Green zones
0.13704;34.8522;Green zones
0.15696;34.8751;Green zones
0.16051;34.8325;Green zones
0.15129;34.8383;Green zones
0.48768;34.9897;Orange zones
-0.12816;34.8671;Green zones
-0.010032;34.9866;Green zones
0.32008;34.9173;Green zones
0.458111;34.8484;Green zones
0.1519;34.8478;Green zones
0.158;34.7615;Green zones
0.15171;34.8767;Green zones
0.14698;34.8321;Green zones
0.14845;34.8579;Green zones
0.01249;34.6503;Green zones
0.14328;34.8407;Green zones
0.15504;34.8532;Green zones
0.13585;34.8467;Green zones
0.14727;34.756;Green zones
0.15606;34.8427;Green zones
0.2595;34.5485;Green zones
0.16792;34.8353;Green zones
0.139917;34.7632;Orange zones
0.09469;34.79731;Green zones
-0.21191;34.9231;Green zones
0.1624;34.8548;Green zones
0.146488;34.794557;Green zones
0.147335;34.8959;Green zones
0.174448;34.846084;Green zones
0.476432;34.992376;Green zones
0.32475;34.5291;Green zones
0.1062;34.5369;Green zones
0.136885;34.859025;Green zones
-0.209539;34.9274;Green zones
-0.210064;34.918038;Green zones
0.173292;34.852821;Green zones
0.058702;35.029566;Green zones
0.226023;34.857439;Green zones
-0.633583333;35.19058333;Green zones
-0.520999;35.2452;Green zones
-0.83259;35.1014;Green zones
-0.71919;34.9474;Green zones
-0.6317;35.205;Green zones
-0.620944;35.1943;Green zones
-0.6275;35.1819;Green zones
-0.644306;35.2048;Green zones
-0.63125;35.1926;Green zones
-0.635;35.188;Green zones
-0.615028;35.2049;Green zones
-0.585639;35.1814;Green zones
-0.618889;35.1786;Green zones
-0.6485;35.1876;Green zones
-0.620667;35.2144;Green zones
-0.633139;35.21;Green zones
-0.240444;35.2364;Green zones
-0.357389;35.193;Green zones
-0.907472;34.952;Green zones
-0.698944;35.1583;Green zones
-0.569694;34.7819;Green zones
-0.546889;35.3009;Green zones
-0.4533;35.1533;Green zones
-0.538444;35.0197;Green zones
-0.725944;34.9678;Green zones
-0.644167;35.196;Green zones
-0.814778;34.4984;Orange zones
-0.512444;35.3668;Green zones
-0.427222;35.4422;Green zones
-0.612361;35.1893;Green zones
-0.640556;35.1806;Green zones
-0.63;35.2036;Green zones
-0.616111;35.1974;Green zones
-0.621972;35.1998;Green zones
-0.636972;35.2028;Green zones
-0.635111;35.2152;Green zones
-0.797278;35.0713;Green zones
-0.830056;35.1027;Green zones
-0.642167;35.1924;Green zones
-0.622556;35.2091;Green zones
-0.630028;35.1966;Green zones
-0.623944;35.1886;Green zones
-0.60344;35.1823;Green zones
-0.565611;35.2578;Green zones
-0.244139;35.2317;Green zones
-0.620056;35.2211;Green zones
-0.692194;35.1666;Green zones
-0.7215;35.0657;Green zones
-0.54822;34.8837;Green zones
-0.625778;34.8167;Green zones
-0.446833;34.7812;Green zones
-0.357917;35.0685;Green zones
-0.81972;34.5043;Green zones
-0.570417;34.7881;Green zones
-0.629944;35.1868;Green zones
-0.616556;35.1931;Green zones
-0.549167;35.1762;Green zones
-0.721583;35.1137;Green zones
-0.888417;35.0234;Green zones
-0.57319;35.2579;Green zones
-0.48131;35.4045;Green zones
-0.57063;34.7778;Green zones
-0.609056;35.2182;Green zones
-0.633667;35.1836;Green zones
-0.63354;35.19069;Green zones
-0.635944;35.1961;Green zones
-0.646611;35.2013;Green zones
-0.640028;35.2075;Green zones
-0.586139;35.1384;Green zones
-0.73569;35.02278;Green zones
-0.198857;34.4445;Green zones
-0.709;34.5863;Green zones
-0.625306;35.1961;Green zones
-0.641194;35.186;Green zones
-0.76007;34.8182;Green zones
-0.56534;34.9623;Green zones
-0.54404;35.0735;Green zones
-0.6211;35.1344;Green zones
-0.85056;35.0102;Green zones
-0.8327;34.95;Green zones
-0.65172;35.1854;Green zones
-0.64884;35.1947;Green zones
-0.62403;35.2209;Green zones
-0.6094;35.2015;Green zones
-0.62679;35.2079;Green zones
-0.78598;35.137;Green zones
-0.25866;35.3301;Green zones
-0.67591;35.2852;Green zones
-0.5038;34.4201;Green zones
-0.5531;34.5986;Green zones
-0.71819;34.6888;Green zones
-0.8308;34.4976;Green zones
-0.91561;34.9531;Green zones
-0.722;34.9495;Green zones
-0.6366;35.1843;Green zones
-0.6322;35.196;Green zones
-0.52742;35.0202;Green zones
-0.2349;35.2396;Green zones
-0.25925;35.2332;Green zones
-0.859;35.1368;Green zones
-0.6095;35.205;Green zones
-0.82419;34.4953;Green zones
-0.8175;34.4287;Green zones
-0.363;35.1909;Green zones
-0.7608;34.7009;Green zones
-0.9123;34.9468;Green zones
-0.5673;34.7913;Green zones
-0.6128;35.2149;Green zones
-0.8356;35.1061;Green zones
-0.55252;35.2963;Green zones
-0.6231;35.1745;Green zones
-0.8258;34.5018;Green zones
-0.6375;35.2209;Green zones
-0.6208;34.6772;Green zones
-0.559456;35.133364;Orange zones
-0.70979;35.194;Green zones
-0.598561;35.149071;Green zones
-0.76254;34.8229;Green zones
-0.73785;35.01805;Green zones
-0.62391;35.1916;Green zones
-0.83064;35.0845;Green zones
-0.638581;35.213184;Green zones
-0.24935;35.236694;Green zones
-0.51499;35.3696;Green zones
-0.80213;35.0703;Green zones
-0.77175;35.2438;Green zones
-0.548;34.9342;Green zones
-0.60144;35.2536;Green zones
-0.54759;35.1866;Green zones
-0.632641;35.180478;Green zones
-0.643111;35.18828;Green zones
-0.64436;35.17884;Green zones
-0.627897;35.194783;Green zones
-0.623525338;35.21220978;Green zones
-0.598561;35.199503;Green zones
-0.8272;35.1996;Green zones
0.6977;35.1637;Orange zones
-0.65087;35.209114;Green zones
-0.23145;35.236374;Green zones
-0.63021;35.22361;Green zones
-0.567408;34.77863;Green zones
-0.617001;35.20897;Green zones
-0.634091;35.200075;Green zones
-0.557946;35.177095;Green zones
-0.624823;35.141782;Green zones
-0.614889;35.222629;Green zones
-0.617588;35.215219;Green zones
-0.61791;35.18949;Green zones
-0.628842;35.200734;Green zones
-0.643046;35.2025;Green zones
-0.62735;35.21944;Green zones
-0.469725;35.316863;Green zones
-0.652976;35.202192;Green zones
-0.756929;35.171481;Green zones
-0.41767;35.44143;Green zones
-0.677661;35.216293;Green zones
-0.55804;35.30471;Green zones
-0.91652782;34.9566189;Green zones
-0.640036;35.204689;Green zones
-0.633542;35.204312;Green zones
-0.648072;35.180037;Orange zones
-0.612231;35.206827;Green zones
-0.648048;35.216513;Green zones
-0.64125;35.218059;Green zones
0.139861;35.3961;Green zones
-0.19493;35.5301;Green zones
0.143583;35.4089;Green zones
-0.0072;35.1027;Green zones
0.14861;35.3914;Green zones
0.126278;35.3952;Green zones
0.115858;35.380513;Orange zones
0.041586;35.3384;Orange zones
-0.0489167;35.3133;Green zones
0.329167;35.4194;Green zones
0.16034;35.24255;Orange zones
-0.195806;35.5316;Green zones
-0.0898056;35.5639;Orange zones
0.0691111;35.5919;Orange zones
0.279256;35.405905;Red zones
-0.256556;35.5611;Green zones
0.000888889;35.4584;Green zones
0.08625;35.1195;Green zones
0.12233;35.4036;Green zones
0.07775;35.5784;Orange zones
0.245917;35.3793;Green zones
0.342917;35.3309;Red zones
0.49072;35.36939;Red zones
0.687861;35.4514;Green zones
0.29658;35.5138;Green zones
0.66977;35.40138;Green zones
-0.007;35.22855;Orange zones
-0.043697;35.571342;Green zones
0.0730833;35.5819;Orange zones
0.147944;35.4005;Green zones
-0.18343;35.5231;Green zones
0.136278;35.3896;Green zones
0.13167;35.40653;Green zones
0.19756;35.31355;Orange zones
0.141417;35.3979;Red zones
0.069367;35.55518;Red zones
0.354222;35.0979;Green zones
0.295972;35.4634;Green zones
-0.04831;35.60636;Orange zones
-0.39741;35.45744;Green zones
-0.196611;35.5258;Green zones
0.0638056;35.5888;Orange zones
0.0796111;35.5936;Green zones
0.15175;35.4067;Green zones
0.140444;35.3934;Green zones
0.33479;35.4163;Green zones
0.161639;35.2488;Green zones
0.138389;35.4028;Green zones
0.132856;35.4002;Green zones
0.0933889;35.3824;Green zones
0.472333;35.2893;Green zones
0.213889;35.3257;Orange zones
0.295694;35.2888;Green zones
0.29796;35.1719;Green zones
0.245778;35.4824;Green zones
-0.185528;35.5293;Green zones
0.13626;35.3935;Green zones
0.335644;35.409653;Orange zones
0.013317;35.6523;Green zones
0.20398;35.6829;Green zones
0.21437;35.6308;Green zones
-0.22;35.6746;Red zones
0.3695;35.5391;Green zones
0.393722;35.457;Red zones
0.14012;35.4252;Green zones
0.07339;35.3164;Green zones
0.12372;35.3782;Green zones
-0.192167;35.527;Green zones
-0.180361;35.5281;Green zones
0.147222;35.3957;Green zones
0.331056;35.4164;Red zones
0.0728333;35.5955;Green zones
0.0643056;35.5943;Green zones
0.07201;35.58628;Green zones
0.0702222;35.5786;Orange zones
0.52079;35.4406;Green zones
0.43983;35.1512;Green zones
0.15512;35.5329;Green zones
-0.276944;35.5311;Green zones
-0.19709;35.538;Green zones
0.1567;35.40222;Green zones
0.169806;35.323028;Green zones
0.135917;35.4102;Green zones
-0.17114;35.5272;Green zones
0.162079;35.296112;Orange zones
0.207556;35.359755;Red zones
-0.21377;35.5925;Red zones
0.227806;35.0996;Green zones
-0.04924;35.3224;Green zones
0.15272;35.2434;Green zones
-0.08552;35.2948;Green zones
-0.14718;35.2856;Green zones
-0.065;35.4094;Green zones
-0.28278;35.4315;Green zones
-0.16628;35.5303;Green zones
0.32281;35.4185;Orange zones
0.13263;35.413;Green zones
0.55927;35.2692;Green zones
0.03314;35.3838;Green zones
0.12731;35.62081;Green zones
0.25771;35.509;Green zones
0.29445;35.3146;Green zones
0.33782;35.4221;Green zones
0.48892;35.3755;Green zones
0.08775;35.1107;Green zones
0.30551;35.517;Green zones
-0.41191;35.454;Orange zones
-0.1917;35.5348;Green zones
0.20075;35.4395;Green zones
0.1309;35.3865;Green zones
0.00036;35.6075;Green zones
0.33923;35.53216;Green zones
0.11247;35.62;Green zones
0.07294;35.57307;Red zones
0.14114;35.41384;Green zones
0.0754;35.5894;Green zones
0.32892;35.4128;Green zones
-0.0074;35.4573;Orange zones
-0.1917;35.5195;Green zones
0.1314;35.3038;Red zones
-0.26867;35.5827;Red zones
0.18602;35.4048;Green zones
0.34132;35.3344;Orange zones
0.12659;35.4008;Green zones
0.07931;35.5968;Green zones
-0.199757;35.532;Green zones
0.58497;35.3911;Green zones
0.12571;35.3761;Green zones
-0.04789;35.3176;Green zones
-0.17494;35.5307;Green zones
0.24569;35.4788;Green zones
0.25275;35.6392;Green zones
0.06443;35.1752;Green zones
-0.31325;35.4277;Green zones
-0.34842;35.5229;Green zones
0.12069;35.656;Green zones
-0.11734;35.5854;Green zones
-0.24482;35.43193;Green zones
0.34007;35.4169;Red zones
0.319001;35.414135;Green zones
-0.08152;35.5595;Red zones
0.06388;35.65659;Green zones
-0.1429752;35.527578;Green zones
-0.3869;35.537;Green zones
0.09055;35.59034;Green zones
0.06123;35.6242;Green zones
0.17753;35.6539;Orange zones
0.173661;35.308206;Green zones
0.148043;35.38782;Green zones
0.122439;35.396943;Green zones
0.37568;35.25362;Green zones
-0.163126;35.527149;Green zones
0.112724;35.403698;Green zones
0.1197;35.4087;Green zones
0.161534;35.400727;Green zones
0.1347;35.4171;Green zones
0.118135;35.387973;Green zones
0.136726;35.385444;Green zones
0.153752;35.40006;Red zones
0.44631;35.125566;Green zones
0.158008;35.25186;Green zones
0.136822;35.377132;Green zones
0.124657;35.391375;Green zones
0.129951;35.382548;Orange zones
0.008512;35.664749;Green zones
-0.140842;35.558923;Green zones
0.149813;35.410166;Green zones
0.359364;35.17187;Green zones
0.3169;35.3282;Green zones
0.33527;35.424987;Green zones
-0.328066;35.552632;Green zones
0.1966;35.7053;Green zones
0.094519;35.378955;Green zones
-0.205;35.526;Green zones
0.116554;35.405293;Green zones
0.118895;35.403824;Green zones
0.127705;35.416325;Green zones
0.196076;35.649088;Orange zones
1.01487;33.683;Green zones
0.62602;31.81284;Green zones
0.25915;32.32075;Green zones
-0.01681;32.73121;Green zones
1.181371;33.048836;Green zones
1.11141;33.17082;Green zones
1.205335;32.975526;Green zones
1.240178;33.168541;Green zones
1.246492;33.9963;Green zones
1.133296;33.975287;Green zones
0.16756;33.02961;Green zones
1.021618;33.757381;Green zones
1.1161;33.4948;Green zones
1.02003;33.679;Green zones
0.0889444;34.0366;Green zones
0.545083;32.8977;Green zones
0.0645556;34.1537;Green zones
1.02264;33.6873;Green zones
1.00972;33.6741;Green zones
1.03047;33.6718;Green zones
0.9284;34.0179;Green zones
1.2061;33.38;Green zones
1.42883;33.7575;Green zones
1.2645;33.1042;Green zones
0.9545;33.695;Green zones
1.13252;33.6309;Green zones
1.532;33.7354;Green zones
0.541806;33.8603;Green zones
1.22348;33.7493;Green zones
0.0916944;34.0456;Green zones
0.31363;33.648;Orange zones
0.06677;34.149;Green zones
1.01484;33.6864;Green zones
1.03089;33.6918;Orange zones
